ID;description
3006702;ALQ MENS TABLERO ELECT MAS 8 BOCAS
3006703;TRANSP TRAILER - PERIFER 0-300 KM
3006704;TRANSP UNID LIVIANA 0-300 KM
3006705;OPERARIO PETROLERO POR HORA
3006706;ALQ TRAILER 12 MTS OFIC-VEST - MES
3006707;PROV AGUA CAMPAMENTO 10M3 - KM
3006708;PROV AGUA CAMPAMENTO 20M3 - KM
3006709;SLICK LINE - Alquiler diario Kick Over
3006710;SLICK LINE - Fab.X-Over canasta calibr.
3006711;HS EXTRAS - EXTENSION DE JORNADA
3006712;hora extra mesa de ayuda zafiro
3006713;Serv auditoria lineas móviles linea adic
3006714;REC/SALAR CONT
3006715;Equipos p/sist.mol. BD Control Acceso
3006716;Servicios p/sist. mol. BD Control Acceso
3006717;DIFRACCION DE RAYOS X - COMP. SOLIDOS
3006718;FLUORESCENCIA DE RAYOS X - COMP. SOLIDOS
3006719;Mezcla de gases
3006720;SERVICIO EQUIPO DE VAPOR - 12HS ON CALL
3006721;RELEVAMIENTO DE POTENCIALES (POR PM)
3006722;RELEVAMIENTO DE RESISTIVIDADES
3006723;REPARACION DE REVESTIMIENTO CAÑOS 2'1/2
3006724;REPARACION DE REVESTIMIENTO CAÑOS 3'
3006725;REPARACION DE REVESTIMIENTO CAÑOS 4'
3006726;REPARACION DE REVESTIMIENTO CAÑOS 6'
3006727;REPARACION DE REVESTIMIENTO CAÑOS 8'
3006728;REPARACION DE REVESTIMIENTO CAÑOS 10'
3006729;REPARACION DE REVESTIMIENTO CAÑOS 14'
3006730;REPARACION DE REVESTIMIENTO CAÑOS 18'
3006731;"VERIF+REEMP JUNTAS AISLANT BRIDAS 2"" 1/2"
3006732;"VERIF+REEMP JUNTAS AISLANT BRIDAS 3"""
3006733;"VERIF+REEMP JUNTAS AISLANT BRIDAS 4"""
3006734;"VERIF+REEMP JUNTAS AISLANT BRIDAS 6"""
3006735;"VERIF+REEMP JUNTAS AISLANT BRIDAS 8"""
3006736;"VERIF+REEMP JUNTAS AISLANT BRIDAS 10"""
3006737;"VERIF+REEMP JUNTAS AISLANT BRIDAS 14"""
3006738;"VERIF+REEMP JUNTAS AISLANT BRIDAS 18"""
3006739;CUAD 2 PERS INSTAL ANODOS (1 ESP + 1 AY)
3006740;MEDICION DE ESPESORES
3006741;TEC HSE C/MOVILIDAD COMPARTIDA CUADRILLA
3006742;IDENTIFICACION DE MOJONES
3006743;RELEVAMIENTO DE POTENCIALES PASO A PASO
3006744;SE DETERM ESTADO REVEST DCVG
3006745;RELEV POTEN TK BATERIAS (8 BAT, PTC) MED
3006746;MED P.A.T. TK BATERIAS (BAJO IRAM 2281)
3006747;CERTIFICADO PROT CATODICA TK SUBTERRANEO
3006748;GEODETECCIÓN DE CAÑERÍA
3006749;CATEO MANUAL
3006750;CATEO MECÁNICO
3006751;CATEO MANUAL +18
3006752;CATEO MECÁNICO +18
3006753;CUAD INSTAL ANODOS (1 ESP + 1 AY) +18
3006754;MEDICION DE ESPESORES +18
3006755;TEC HSE +18
3006756;.
3006757;COSTO DIA OPERATIVO TEC EN YACIMIENTO
3006758;REPARACION POR PARCHEO
3006759;REPARACION DE SOLDADURA LINEAL
3006760;ESCALERAS Y BARANDAS
3006761;FABRIC Y MONT DE SOPOR NUEVOS Y/O REEMPL
3006762;DESGUACE DE TANQUES
3006763;Serv.3ros  Trailer+Pta.Trat.+Planta Agua
3006764;Rental Motocompresor PRUEBA ENSAYO
3006765;SE O&M MC Prueba ensayo
3006766;INGENIERIA OPERACION BAJO CAUDAL
3006767;VERIFICACION MECANICA LECHOS DE SILICA
3006768;INSP BSAS/BBLANCA/STA FE/ROSARIO/CBA
3006769;ADIC X DIA BSAS/BBCA/STA FE/ROSARIO/CBA
3006770;VIATICO MAYOR A 150KM LUGAR DE ORIG INSP
3006771;INSP NQN/CDRO RIVADAVIA/PTO MADRYN
3006772;ADIC X DIA NQN/CDRO RIVADAVIA/PTO MADRYN
3006773;FLUI - LMP supervisor adicional
3006774;FLUI - Cisterna para transporte Lodos
3006775;FLUI - OPERADOR SKYTRACK 12H
3006776;FLUI - SKYTRACK (no incl.MOV/DEM)
3006777;FLUI - MOV/DEMOV. SKYTRACK
3006778;INSUMOS VARIOS - EXTRAS
3006779;ALQ BOMBA DESPLAZAMIENTO POSITIVO
3006780;CUAD MONTAJE BOMBA DESP POSITIVO
3006781;MOVILIZACION BOMBA DESP POSITIVO
3006782;DESMOVILIZACION BOMBA DESP POSITIVO
3006783;MC MX 3-4065
3006784;PROVISION DE TRAZADOR - KG
3006785;Ing Especialista  Automatización oficina
3006786;REC/SALAR CONT
3006787;SE PULLING - REC PERS FM
3006788;Ing. Especialista en Automatización ofi
3006789;Ing. SR. Especialista I&C Oficina provee
3006790;Proyectista SR. Especialista instru ofic
3006791;Ing. Especialista en Automatización nqn
3006792;Proyectista SR. Especialista instru ofic
3006793;Ing. SR. Especialista I&C NQN
3006794;Proyectista SR. Especialista instru nqn
3006795;REDETERMINACION TARIFAS FORMULA FEB-20
3006796;REDETERMINACION TARIFAS FORMULA JUN-20
3006797;IP Pública fija adicional
3006798;Proyectista SR. Especialista instru nqn
3006799;CUADRILLA DÍA FERIADO O NO LABORABLE
3006800;VAPOR AGUA X BB DRAGUER (ANALIS IN SITU)
3006801;TOMA DE MUESTRA GAS EN PTO BAJA PRESION
3006802;Mercadería Cargada a Buque
3006803;Mercadería Descargada de Buque
3006804;Mercadería Removida
3006805;Almacenamiento CSA
3006806;SERVICIO APLICACION PQ JUNIO-20
3006807;PROT CATOD GATHERING TPF - ING. DETALLE
3006808;PROT CATOD GATHERING TPF - DISPERSOR PRO
3006809;PROT CATOD GATHERING TPF - MONTAJES SUP.
3006810;PROT CATOD GATHERING TPF - AMOJONAM LIN.
3006811;PROT CATOD GATHERING TPF - MATERIALES
3006812;PROT CATOD GASO-OLEO EVAC TPF - ING. DET
3006813;PROT CATOD GASO-OLEO EVAC TPF - DISP PRO
3006814;PROT CATOD GASO-OLEO EVAC TPF - MONT SUP
3006815;PROT CATOD GASO-OLEO EVAC TPF - MATERIAL
3006816;PROT CATOD OLEO Bmo-CB - ING. DETALLE
3006817;PROT CATOD  - DISPERSOR PROF.
3006818;PROT CATOD - MONTAJES SUP.
3006819;PROT CATOD OLEO Bmo-CB - MATERIALES PC
3006820;Dif. tarifas actualización polin. END
3006821;TRANSPORTE PASIVOS EX EET-SAN
3006822;IMAA - Área Charco del Palenque
3006823;IMAA - jarilla quemada
3006824;IMAA - entre lomas RN
3006825;IMAA - JAGUEL DE LOS MACHOS
3006826;IMAA - MEDANITO
3006827;IMAA - BAJADA PALO OESTE
3006828;IMAA - BAJADA PALO ESTE
3006829;IMAA - CAN
3006830;IMAA - AGUILA MORA
3006831;IMAA - ENTRE LOMAS NQN
3006832;EQ. GENERACIÓN CAN MODELO WPG 687
3006833;EQ. GENERACION PTC
3006834;SE CONSTRUCCION EPC - EMC 11 - AD1
3006835;SE PERFORACIÓN H103 - Abril2020
3006836;SE PERFORACIÓN H103 - Mayo2020
3006837;SE PERFORACIÓN H103 - Junio2020
3006838;SE PERFORACIÓN H103 - Julio2020
3006839;Montaje sistema de seguridad electrónica
3006840;Implementación gestion combis & flota
3006841;ACTUALIZACION SIPG IAPG
3006842;gestion combis & flota serv mant mensual
3006843;MAMPARA DE ACRILICO
3006844;RECONOCIMIENTO DE MAYORES COSTOS
3006845;ADECUACION BATERIA 1 BMo
3006846;ADECUACION PIAS 1 BMo
3006847;MONTAJE MC EN SATELITE APO
3006848;MONTAJE MC EN COLECTOR PA BMo
3006849;GAMMAGRAFIA - JORNADA EQ ESP C MOV INST
3006850;"GAMMAGRAFIA - ENS, INCL INS EN BRIDAS 2"""
3006851;"GAMMAGRAFIA-ENS INCL INS EN BRID 3"" Y 4"""
3006852;"GAMMAGRAFIA-ENS INCL INS EN BRID 6"" Y 8"""
3006853;GAMMAGRAFIA-ENS INCL INS EN BRID 10 Y 12
3006854;GAMMAGRAFIA - PLACA RADIOGRAFICA EN TANQ
3006855;TINTAS PENETRANTES - JORNADA
3006856;TINTAS PENETRANTES - ENSAYO INCL INSUMOS
3006857;CAMPANA VACIO - JORNADA
3006858;CAMPANA VACIO - ENSAYO INCL INSUMOS
3006859;TRASL DESDE CIPO HASTA LUGAR DE TRABAJO
3006860;PH - PRUEBA DE ESTANQUEIDAD, CIERRE Y AP
3006861;PH - TRANSPORTE AGUA Y LLENADO
3006862;PH - VACIADO DE TK Y TRANSPORTE AGUA A D
3006863;"CONEX 2""a 4"" DIAM PONCHO-CHAPA 5/16x0,09"
3006864;"CONEX 6""a 8"" DIAM PONCHO-CHAPA 5/16x0,36"
3006865;CONEX 10a 20 DIAM PONCHO-CHAPA 5/16x2,31
3006866;"CONEX >20"" DIAM PONCHO-CHAPA 5/16x3,33"
3006867;PRUEBA NEUMATICA 2 PERS x 3 Hs
3006868;PROVISION DE MATERIALES
3006869;INSTALACION-SERVICIO
3006870;JORNADA DE BACHEO
3006871;UNIDAD DESHIDRATADORA TEG
3006872;FILTROS TEG
3006873;Cuadrilla de Mantenimiento BCP
3006874;FRAC - ACUERDO MAYO 2020
3006875;FRAC - ACUERDO JUNIO 2020
3006876;FRAC - ACUERDO JULIO 2020 P1
3006877;ADICIONAL X COVID-19
3006878;SERVICIO DE TESTING
3006879;REC SALARIALES Y MAYORES COSTOS
3006880;REDETERMINACION TARIFAS MAR 20
3006881;SB-29
3006882;SB-82
3006883;AJUSTE FINAL SERV VIGILANCIA C/PATRULLA
3006884;Rec May Cts
3006885;"Uso Oleoducto 12"" BMo-PTC CB"
3006886;SUELOS CONTAMINADOS CON HC
3006887;EMC-11 - MODIFICACION TABLERO GENERAL BT
3006888;TENDIDO DE LINEA CONDUCCION PAD 39/LOOP
3006889;TENDIDO DE TRITURBO PAD 39/LOOP
3006890;TENDIDO DE FIBRA OPTICA
3006891;FRAC - HVFR (B -598) Solid Prod. (add3)
3006892;ALQ Toyota SRX 4x4 6 A/T  7 asientos
3006893;BICARBONATO DE SODIO
3006894;CARBONATO DE SODIO
3006895;Gelificante Liquido
3006896;TRATAMIENTO DE RESIDUOS
3006897;MEDICION EMISIONES ATMOSFERICAS
3006898;ENSAYO
3006900;Suscripción licencia ARIBA Sourcing
3006901;Suscripción licencia SAC
3006902;Hora Operativa Coiled Tubing
3006903;Hora operativa post de 96 hs.
3006904;Gelificante Liquido
3006905;Red Friccion
3006906;Instalación Sist. BCP/Bombeo Mec.compl.
3006907;Desmantelam. BCP o Bombeo Mecánico
3006908;Reductor de Fricción
3006909;Reductor de Fricción
3006910;Reductor de fricción Pipe to pipe
3006911;Inhibidor de arcillas
3006912;Regulador de PH
3006913;Biocida
3006914;Inhibidor de H2S
3006915;Arena malla 100
3006916;"Calibración pozo aparejo 2-3/8 a 3-1/2"""
3006917;Toma de muestra fdo. líquido o sólido
3006918;Registro de presión y temperatura Memory
3006919;Registro PLT modo memoria
3006920;Apertura/Cierre Camisa circulación
3006921;Registro GR-CCL modo memoria
3006922;Instalación/recuperación tapón mecánico
3006923;Registro de saturación
3006924;Tapón para tubería 2 7/8
3006925;Tapón para tubería 3 1/2
3006926;Pack Off para tubería 2 7/8
3006927;Pack Off para tubería 3 1/2
3006928;Logística / Accesso al pozo
3006929;Medición Boca de pozo
3006930;Manifold 2x2 c/Portaestr.Pos + Valv.seg
3006931;Quemador vertical c/sist. separ. tubería
3006932;Renta de prensa metálica cerrada 30m3
3006933;Frack Tank (80 m3)
3006934;Múltiple estrangulación (incl.Transp.)
3006935;Movilización Frack Tank
3006936;Movilización lateral de equipo
3006937;Instalación eq. Sub-Superficial BCP/BMec
3006938;Adicional fluido de control/salmuera
3006939;Desmantelam. eq.sub-superficial BCP/BM
3006940;Serv. Integral Bombeo Mecánico/BCP
3006941;Serv. Integral Bbeo.Mecánico/BCP SIN GAS
3006942;Tiempo Espera Bombeo Mec./BCP
3006943;Serv.Integral B. Mecánico/BCP 1251-2300m
3006944;Serv.Integral B.Mecánico/BCP c/sep.h1250
3006945;Bombeo Mecánico/BCP c/sep.1251-2300 m
3006946;Bombeo Mecánico/BCP s/equipo subsuperf.
3006947;Muestreo de GAS Natural en tierra
3006948;Muestreo de Hidrocarrubro c/salinidad
3006949;Muestreo de Hidrocarrubro en tierra
3006950;Lodo p/seccion superficial convencional
3006951;Lodo para seccion superficial tipo CWD
3006952;Lodo p/seccion aislac. tipo convencional
3006953;Lodo para seccion aislación tipo CWD
3006954;ADICIONAL CAMBIO DIAGRAMA (COVID)
3006955;SERVICIO LAVADERO (COVID)
3006956;PERSONAL ADICIONAL TEMPORARIO (COVID)
3006957;Operarios + Kit de limpieza Covid
3006958;Operarios limpieza Covid
3006959;Transporte operarios limpieza Covid
3006960;Trasporte de Quimicos
3006961;"SE ALQ.CJ.ADAPTADOR PARA BOP13-3/8""ACMEx"
3006962;"SE ALQ.CJ.HERR.CEM/INST.13-3/8""ACMEx9-5/"
3006963;"SE ALQ BASE APOY PCABEZA 95/8"" diam 680"
3006964;Well Tractor - Cargo Basico
3006965;Well Tractor - Cargo por Prof 1 carrera
3006966;Well Tractor - Cargo por Tractoreo
3006967;Well Tractor-WRD-Cargo por Activacion
3006968;Well Tractor-Stroker-Cargo P/tractoreo
3006969;WT-Stroker-Cargo P/Profundidad 1er carr
3006970;WT-CCL-Cargo P/Profundidad
3006971;Well Stroker-Cargo P/Activac. (5 activ)
3006972;WT-RCB-Cargo P/ Tractoreo - 1ra Carr
3006973;RCB-Cargo por Profundidad-1ra Carr
3006974;RCB - Cargo por Operacion Carrera
3006975;RCB - Cargo por BIT Dia
3006976;RCB - Cargo por BIT Dia
3006977;Tension/Compression Device-Cargo por Car
3006978;SERVICIO ASISTENCIA TECNICA
3006979;INTERESES COMBUTIBLE
3006980;Tarifa Operación diaria eq.superf. c/gas
3006981;Tarifa Operación diaria eq.superf. S/gas
3006982;Tar. P3 Op.diaria 15-30 eq.superf. c/gas
3006983;Tar. P1 Op.diaria 15-20 eq.superf. c/gas
3006984;Tar. P2 Op.diaria 20-20 eq.superf. c/gas
3006985;Tar. P4 Op.diaria eq.superf. c/gas
3006986;B.Mecánico integral incl. B.HIDR. s/e.s
3006987;B.Mecánico integral incl. B.HIDR. c/gas
3006988;Instal. y PEM Un. Bbeo. Mecán. Hidron.
3006989;Desinstalacion Un. Bombeo Mec. Hidr.
3006990;Provisión/instal. conex. sup. p/bbeo.mec
3006991;Camión varillero p/ múltiples aplicacic.
3006992;Disponibilidad camión varillero
3006993;Gas GLP p/unid. hidráulicas HIDR
3006994;Gas GLP p/unid. hidr.c/dcto.50%
3006995;Medición de líquidos 12 hs.
3006996;Medición de líquidos 9 hs.
3006997;Medición de líquidos 6 hs.
3006998;SE SENSOR PISTONEO EQ. PULL
3006999;EQUIPO DE VACIO 9M3 - DIA 24HS
3007000;EQUIPO SUPER VACIO 35M3 - DIA 24HS
3007001;FRAC-HVFR (B- 598) Solid
3007002;GCP Consumos mensuales
3007003;MIGRACIÓN VMWARE & DESPLIEGUE SAP
3007004;MIGRACIÓN SAP
3007005;MANAGED SERVICES
3007006;Acido Citrico FE-2
3007007;Hora Operativa Sin BHA
3007008;hotra operativa post 96 hs sin BHA
3007009;NBRS- Alquiler de trailer (dos trailers)
3007010;NBRS-Mov 2 trailersCarga/transp/descarg
3007011;DeMov 2trailer Carg/Transp/descarg
3007012;Determinación %H20, sedimentos y %aceite
3007013;Bomba insertable PCP para TP 2 7/8
3007014;Gestoría para tareas en Pozos área CS01
3007015;ANALISIS EN LABORATORIOS
3007016;EQ. GENERACIÓN STAND BY CAN WPG 687
3007017;EQ. GENERACIÓN STAND BY CAN WP13
3007018;EQ. GENERACIÓN CAN OPERATIVO WP13
3007019;NBRS- Alquiler de 1 trailer Covid 19
3007020;Mov de 1 trailer CV19Carga Trans/ desc
3007021;DeMov de 1 trailer CV19Carg/Trans/desc
3007022;DTM a locación intermedia (s/ montar eq)
3007023;PROV TRAZADOR AGUA SOL - ETAPA
3007024;CONSTRUCCIÓN LOCACIONES
3007025;SCAL16082A
3007026;EMBR12575A
3007027;EMBR18640A
3007028;ALQUILER OFICINAS VISTA MEXICO
3007029;SOC - Adicionales EMC-11
3007030;Uso/goce area de ocupación superf. MEX
3007031;Producto SRW196
3007032;Cargo fijo mensual Servicios BES - Base
3007033;Frac Stack (4)+Zip+Valv.Bup-for4well/pad
3007034;Op.&Mant FFDS+Aux serv(Price/Pad&36 days
3007035;Inh H2S (CT Armour)
3007036;Mant. sistema seguridad superf. en campo
3007037;AUTOMATIZACIÓN DE SSS
3007038;STOP LEAK - MONTAJE DE LUBRICADOR
3007039;STOP LEAK - MONTAJE RECIP. CONTENEDOR
3007040;STOP LEAK - MONTAJE DE NIPLE
3007041;STOP LEAK - MONTAJE DE SENSOR DE PRESIÓN
3007042;STOP LEAK - MONT. SENSOR NIVEL QUÍMICOS
3007043;STOP LEAK - MONTAJE DE INSTRUMENTAL
3007044;MEDICO LABORAL JORNADA ADICIONAL
3007045;Cargo Basico CBL VDL GR CCL (Inc. Movili
3007046;Cargo por prof. CBLVDL GR CCL
3007047;Cargo Basico Punzados
3007048;Cargo equipo Aux Rigless por día
3007049;Cargo por etapa PnP
3007050;Cargo por metro punzado
3007051;Cargo Por Registro CBLVDL GR CCL
3007052;Cargo Básico/Transporte/Km/Ing/Comida/Tr
3007053;GR-SP- RES-CALIPER-De todo pozo (4/6br
3007054;PEF-DEN - Tijera/Pto débil
3007055;GR Espectral
3007056;FRAC - ACUERDO JULIO 2020 P2
3007057;"Serv. Lubric. c/Brid 2 1/16"" p/tpn VR"
3007058;"St By Lubric con Brid 2 1/16"" p/tpn VR"
3007059;"Serv. Lubric C/Brid 2 1/16"" 1er tpn VR"
3007060;"Serv.Lubric c/Brid 2 1/16"" 2do tpn o mas"
3007061;"Tapon VR de 1 1/2"" rosca LP"
3007062;"Tapon VR de 1 1/2"" por fijación por día"
3007063;hora consultoria adicional
3007064;Rec May Cts
3007065;Unidad WL, Cargo Básico
3007066;Mapa cemento 360°, cargo por prof.
3007067;Mapa cemento 360°, cargo por registro
3007068;Canasta, cargo por profundidad
3007069;Punzado cargo por prof
3007070;"Punzado cañon 3-3/8""-4"",cargo por m punz"
3007071;Punto Libre,  cargo por profundidad
3007072;Fijación Herramienta (Packer,Tapón)xdisp
3007073;Fijación Herramienta (Packer,Tpn), cargo
3007074;Cortador de Flama No explosivo (RCT)
3007075;Anclas para no tener que hacer puncher
3007076;Puncher No explosivo (PTS)
3007077;Coloc de TPN con Set Tool No expl.(DSPT)
3007078;Reg.Producc tipo PLT p/pozo ver o<45°des
3007079;Grúa Telesc para ops sin equipo (Rigless
3007080;"Disp. c/pistola entub de 2 1/8"" fase 60°"
3007081;Cargo Transporte Unidad Mediana
3007082;Inducción Múltiple - Cargo Profundidad
3007083;Inducción Múltiple - Cargo Registro
3007084;Rayos Gamma Espectral - argo Profundidad
3007085;Rayos Gamma Espectral - Cargo Registro
3007086;Rayos Gamma - Cargo Profundidad
3007087;Rayos Gamma - Cargo Registro
3007088;ACUSTICO DT - Cargo Profundidad
3007089;ACUSTICO DT - Cargo Registro
3007090;Hta. auxiliar Caliper 4 o 6 brazos - Car
3007091;Hta. aux Caliper 4o6 brazos-Cargo Regist
3007092;Densidad Litológico - Cargo Prof
3007093;Densidad Litológico-Cargo Registro
3007094;Punto débil eléctrico
3007095;Cargo Basico Trailer
3007096;Cargo Transporte Unidad Perfilaje
3007097;Cargo Basico Perfilaje
3007098;SE DESVESTIM PZOS ENTRE 42-54 HS
3007099;SE CAMBIO VSTGO/ AJUST MED V/B
3007100;Impuestos Internos
3007101;RELEV+REPLANTEO P PREF Y MONT DE CAÑ MOD
3007102;RELEV+REPLANTEO P PREF Y MONT DE BANDEJA
3007103;CAO + CARPETA DE CALIDAD
3007104;DESM LINEAS DE COND EXISTENTES
3007105;LIMPIEZA SPOOLES
3007106;TENDIDO DE LINEA DE COND EN PRFV, ENTERR
3007107;"TEND LINEA COND ACERO SOTERRADA E/3""y 4"""
3007108;"AISLACION DE CAÑERIAS HASTA 2"""
3007109;"AISLACION DE CAÑERIAS DESDE 2"" HASTA 4"""
3007110;"AISLACION DE CAÑERIAS DESDE 4"" HASTA 6"""
3007111;"AISLACION DE CAÑERIAS DESDE 8"" HASTA 20"""
3007112;SOLDADURA EN TALLER PREF Y CAÑ SCH 20/40
3007113;SOLDADURA EN TALLER PREF Y CAÑ SCH80/120
3007114;SOLDADURA EN CAMPO SCH 20/40
3007115;SOLDADURA EN CAMPO SCH 80/120
3007116;HORMIGON IN SITU H25 (INCL ENS Y PINT)
3007117;GROUTING
3007118;MOVIMIENTO DE SUELOS
3007119;EXCAVACION MANUAL (C MARTILLO NEUMATICO)
3007120;EXCAVACION CON MAQUINA
3007121;BASES H25 PREMOLDEADAS (INC ENS Y PINT)
3007122;SOPORTES VARIOS EN ACERO AL CARBONO
3007123;SOPORTES LIVIANOS (H/ 30Kg/M) EN ACERO
3007124;SOP SEMI PESADOS (+30Kg H 60Kg/m) ACERO
3007125;SOPORTES PESADOS (+60Kg H 150Kg/M) ACERO
3007126;SOPORTES EXTRA PESADOS (+150KG/M) ACERO
3007127;DETECTOR DE FUEGO Y GAS
3007128;INTERRUPTORES MANUALES
3007129;MANOMETROS
3007130;MULTIPLEXORES DE TEMPERATURA - HORNO
3007131;PLACAS ORIFICIO - ORIFICIOS DE RESTRICC
3007132;SENSORES DE TEMPERATURA
3007133;TERMOMETROS
3007134;TERMOVAINAS
3007135;TRANSMISORES
3007136;VISORES DE NIVEL
3007137;TRAMO RECTO, ANCHO 300MM
3007138;CURVA PLANA HORIZ 90° ANCHO 300MM
3007139;CURVA PLANA HORIZ 45° ANCHO 300MM
3007140;UNION TEE, ANCHO 300MM
3007141;CURVA VERTICAL FIJA DESCENDIENTE
3007142;CURVA VERTICAL FIJA ASCENDENTE
3007143;CURVA VERTICAL ESLABONADA
3007144;TAPA PARA TRAMO RECTO, ANCHO 300MM
3007145;TAPA PARA CURVA PLANA HORIZ 90°
3007146;TAPA PARA CURVA PLANA HORIZ 45°
3007147;TAPA PARA UNION TEE, ANCHO 300MM
3007148;TAPA PARA CURVA VERTICAL FIJA DESCENDENT
3007149;TAPA PARA CURVA VERTICAL FIJA ASCENDENTE
3007150;CURVA VERTICAL ARTICULADA PARA BANDEJA
3007151;"DERIVACIONES EN ""T"" PARA BANDEJAS 150"
3007152;CURVA HORIZONTAL PARA BAND 45°
3007153;BANDEJA PORTA CABLES TIPO ESCALERA
3007154;"DERIVACIONES EN """"T"""" PARA BANDEJAS 300"
3007155;CAJA CUAD ALEACION 570x355x215MM 3ACC
3007156;CAJA CUAD ALEACION 570x355x215MM 4ACC
3007157;CAJA CUAD ALEACION 265x215x142MM 1ACC
3007158;CAJA CUAD ALEACION 265x215x142MM 5ACC
3007159;CAJA CUAD ALEACION 465x300x152MM 8ACC
3007160;CAJA CUAD ALEACION 265x215x142MM 3ACC
3007161;CAJA CUAD ALEACION 197x197x122MM 1ACC
3007162;"CAÑO DE ACERO AL CARBONO GALV ø3"""
3007163;"CAÑO DE ACERO AL CARBONO GALV ø1 1/2"""
3007164;"CAÑO DE ACERO AL CARBONO GALV ø1"""
3007165;"CAÑO CONDUIT ø3/4"" A°G° c/CUPLA"
3007166;"CAÑO CONDUIT ø2"" A°G° c/CUPLA"
3007167;ACCESORIOS PARA CAÑOS CONDUIT
3007168;CABLE CONDUCTOR DE COBRE DESNUDO 1x95MM2
3007169;CABLE CONDUCTOR DE COBRE DESNUDO 1x70MM2
3007170;CABLE CONDUCTOR DE COBRE DESNUDO 1x35MM2
3007171;"CAÑO PVC ø3/4"", SCH 40"
3007172;"JABALINA LISA O STD ø3/4"" LARGO 3MTS"
3007173;CAMARA DE INSP 250x250x100MM DE FUND HIE
3007174;CABLE DE POTENCIA DE BAJA TENSION
3007175;CABLE DE COMANDO DE BAJA TENSION
3007176;CABLE DE INSTR PAR SIMPLE CON BLINDAJE
3007177;CABLE DE EXT DE TERMOCUPLA PAR SIMPLE
3007178;CABLE DE INSTR DOS PARES CON BLINDAJE GE
3007179;CABLE DE INSTR OCHO PARES CON BLINDAJE
3007180;CABLE DE INSTR 16 PARES C/BLINDAJE GRAL
3007181;CABLE DE INSTR 16 PARES C/BLINDAJE INDIV
3007182;CABLE DE INSTR 24 PARES C/BLINDAJE
3007183;CABLE DE COMUNICACION RS-485, 2 PARES
3007184;"HOT TAP 2"""
3007185;"HOT TAP 4"""
3007186;"HOT TAP 6"""
3007187;"HOT TAP 8"""
3007188;CONSTRUCCION CAÑERIAS ROSCADAS
3007189;OPERARIO TAREAS GENERALES
3007190;MARTILLO ELECTRICO
3007191;MARTILLO ELECTRICO
3007192;MINI-EXCAVADORA
3007193;MINI-EXCAVADORA
3007194;HIDROLAVADORA
3007195;MOVILIDAD
3007196;INGENIERIA CAD
3007197;RADIOGRAFIADO
3007198;GEO-RADAR
3007199;MOVILIZACION/DESMOVILIZACION OBRADOR
3007200;OBRADOR
3007201;FEE POR SUMINISTRO DE MATERIALES NECESAR
3007202;SL - Hidrogrúa para DTM Gas Buster
3007203;SL-Pistoneo pozo c/equipo especial 10hs
3007204;PROVISION AGUA AÑELO
3007205;JORNADA ADICIONAL SAB-DOM-FER
3007206;Seminario de seguridad
3007207;Capac. practica de seguridad
3007208;Plan manejo de incidentes
3007209;Coordinador de seguridad
3007210;Agente de seguridad
3007211;Conductor de seguridad
3007212;Manejo de proyecto/supervisión
3007213;Suscripción licencia mensual
3007214;Implementación dotpeople
3007215;implementación Mejoras dotpeople
3007216;"DRILL - Registro CBL-VDL-GR CS 7"""
3007217;PHASTREAT 17029
3007218;DODIGEN Q 810 D
3007219;"HT 1 1/2"" en CSG 4,5"" a 20"" c/nip sold"
3007220;"Primary Sentinel DSFV 4,750"""
3007221;"Primary Sentinel DSFV 6,625"""
3007222;"Secondary Sentinel DSFV 4,750"""
3007223;"Secondary Sentinel DSFV 6,625"""
3007224;Field Supervisor
3007225;Inspection Charge (Per Conn)
3007226;Breakout Charge (Per Conn)
3007227;"Rework Charge 3,5"" (Per Conn)"
3007228;"Rework Charge 4,5"" (Per Conn)"
3007229;OBRA CIVIL - ADECUACION SISTEMA DRENAJES
3007230;OBRA INSTR - INCORP SIST DET GAS Y CCTV
3007231;HS EXTRAS AL 50%
3007232;HS EXTRAS AL 100%
3007233;CAMION DC CON HIDRO 2,5 TN chofer
3007234;SIMA - GRUA SOBRE CAMION 80  TN
3007235;LIMPIEZA SPOOLES
3007236;Camion Wireline Mob/Demob y Eq Asociado
3007237;CBL/VDL/GR de 1470 a 0 inc Canasta
3007238;Crane Mob Demov
3007239;Crane Operational rates (12 hs)
3007240;Stand By (4 hs Franquicia)
3007241;Cargo Basico Truck WL incl Mov/Dem
3007242;etapa PnP -6 tpp 22,7 gr
3007243;PREV Y CORRECT ONGUARD Y MILESTONE
3007244;SOPORTE FABRICANTE ONGUARD Y MILESTONE
3007245;EQUIPO DE VACIO 35M3 - MES 12HS
3007246;EQUIPO CISTERNA 35M3 - MES 12HS
3007247;EQUIPO DE VACIO 9M3 - MES 12HS
3007248;pH
3007249;HIERRO TOTAL
3007250;DENSIDAD
3007251;TEMPERATURA
3007252;SOLIDOS EN SUSPENSION
3007253;DETERGENTES
3007254;CARGA DE CURVA EN EQUIPO (INH INCRUS)
3007255;Consortium Membership
3007256;SERVICIO DE INFOINTERNET 100MB
3007257;Montaje y  Desmontaje misma jornada
3007258;LIMPIEZA DE GASODUCTO
3007259;CONSUMO DE GAS COMBUSTIBLE
3007260;TRASLADO BMO-ELO DE TK 160M3
3007261;PROV, TRANSP Y ENSAMB TK DE 320M3 Ø 9050
